Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28116482,MALARIA_MICR_POS,COUNTRY,GAB,YEAR,2015,,,,,,,,,20 390,20390,,,,2022-02-10T08:24:48Z,2015,2015-01-01,2015-12-31
28116483,MALARIA_MICR_POS,COUNTRY,GAB,YEAR,2016,,,,,,,,,22 419,22419,,,,2022-02-10T08:24:48Z,2016,2016-01-01,2016-12-31
28116484,MALARIA_MICR_POS,COUNTRY,GAB,YEAR,2017,,,,,,,,,28 297,28297,,,,2022-02-10T08:24:48Z,2017,2017-01-01,2017-12-31
28116485,MALARIA_MICR_POS,COUNTRY,GAB,YEAR,2018,,,,,,,,,88 112,88112,,,,2022-02-10T08:24:48Z,2018,2018-01-01,2018-12-31
28116486,MALARIA_MICR_POS,COUNTRY,GAB,YEAR,2019,,,,,,,,,31 184,31184,,,,2022-02-10T08:24:48Z,2019,2019-01-01,2019-12-31
28116487,MALARIA_MICR_POS,COUNTRY,GAB,YEAR,2020,,,,,,,,,33 349,33349,,,,2022-02-10T08:24:48Z,2020,2020-01-01,2020-12-31
28116488,MALARIA_MICR_POS,COUNTRY,GHA,YEAR,2010,,,,,,,,,1 029 384,1029384,,,,2022-02-10T08:24:48Z,2010,2010-01-01,2010-12-31
28116489,MALARIA_MICR_POS,COUNTRY,GHA,YEAR,2011,,,,,,,,,624 756,624756,,,,2022-02-10T08:24:49Z,2011,2011-01-01,2011-12-31
28116490,MALARIA_MICR_POS,COUNTRY,GHA,YEAR,2012,,,,,,,,,2 971 699,2971699,,,,2022-02-10T08:24:49Z,2012,2012-01-01,2012-12-31
28116491,MALARIA_MICR_POS,COUNTRY,GHA,YEAR,2013,,,,,,,,,721 898,721898,,,,2022-02-10T08:24:49Z,2013,2013-01-01,2013-12-31
28116492,MALARIA_MICR_POS,COUNTRY,GHA,YEAR,2014,,,,,,,,,970 448,970448,,,,2022-02-10T08:24:49Z,2014,2014-01-01,2014-12-31
28116493,MALARIA_MICR_POS,COUNTRY,GHA,YEAR,2015,,,,,,,,,934 304,934304,,,,2022-02-10T08:24:49Z,2015,2015-01-01,2015-12-31
28116494,MALARIA_MICR_POS,COUNTRY,GHA,YEAR,2016,,,,,,,,,1 189 012,1189012,,,,2022-02-10T08:24:49Z,2016,2016-01-01,2016-12-31
28116495,MALARIA_MICR_POS,COUNTRY,GHA,YEAR,2017,,,,,,,,,1 089 799,1089799,,,,2022-02-10T08:24:49Z,2017,2017-01-01,2017-12-31
28116496,MALARIA_MICR_POS,COUNTRY,GHA,YEAR,2018,,,,,,,,,1 105 348,1105348,,,,2022-02-10T08:24:49Z,2018,2018-01-01,2018-12-31
28116497,MALARIA_MICR_POS,COUNTRY,GHA,YEAR,2019,,,,,,,,,1 160 426,1160426,,,,2022-02-10T08:24:49Z,2019,2019-01-01,2019-12-31
28116498,MALARIA_MICR_POS,COUNTRY,GHA,YEAR,2020,,,,,,,,,1 401 009,1401009,,,,2022-02-10T08:24:49Z,2020,2020-01-01,2020-12-31
28116499,MALARIA_MICR_POS,COUNTRY,GIN,YEAR,2010,,,,,,,,,20 936,20936,,,,2022-02-10T08:24:49Z,2010,2010-01-01,2010-12-31
28116500,MALARIA_MICR_POS,COUNTRY,GIN,YEAR,2011,,,,,,,,,5 450,5450,,,,2022-02-10T08:24:49Z,2011,2011-01-01,2011-12-31
28116501,MALARIA_MICR_POS,COUNTRY,GIN,YEAR,2012,,,,,,,,,191 421,191421,,,,2022-02-10T08:24:49Z,2012,2012-01-01,2012-12-31
28116502,MALARIA_MICR_POS,COUNTRY,GIN,YEAR,2013,,,,,,,,,63 353,63353,,,,2022-02-10T08:24:49Z,2013,2013-01-01,2013-12-31
28116503,MALARIA_MICR_POS,COUNTRY,GIN,YEAR,2014,,,,,,,,,82 818,82818,,,,2022-02-10T08:24:49Z,2014,2014-01-01,2014-12-31
28116504,MALARIA_MICR_POS,COUNTRY,GIN,YEAR,2015,,,,,,,,,52 211,52211,,,,2022-02-10T08:24:49Z,2015,2015-01-01,2015-12-31
28116505,MALARIA_MICR_POS,COUNTRY,GIN,YEAR,2016,,,,,,,,,53 805,53805,,,,2022-02-10T08:24:49Z,2016,2016-01-01,2016-12-31
28116506,MALARIA_MICR_POS,COUNTRY,GIN,YEAR,2017,,,,,,,,,64 211,64211,,,,2022-02-10T08:24:49Z,2017,2017-01-01,2017-12-31
28116507,MALARIA_MICR_POS,COUNTRY,GIN,YEAR,2018,,,,,,,,,77 119,77119,,,,2022-02-10T08:24:49Z,2018,2018-01-01,2018-12-31
28116508,MALARIA_MICR_POS,COUNTRY,GIN,YEAR,2019,,,,,,,,,112 966,112966,,,,2022-02-10T08:24:49Z,2019,2019-01-01,2019-12-31
28116509,MALARIA_MICR_POS,COUNTRY,GIN,YEAR,2020,,,,,,,,,117 568,117568,,,,2022-02-10T08:24:49Z,2020,2020-01-01,2020-12-31
28116510,MALARIA_MICR_POS,COUNTRY,GMB,YEAR,2010,,,,,,,,,52 245,52245,,,,2022-02-10T08:24:49Z,2010,2010-01-01,2010-12-31
28116511,MALARIA_MICR_POS,COUNTRY,GMB,YEAR,2011,,,,,,,,,71 588,71588,,,,2022-02-10T08:24:49Z,2011,2011-01-01,2011-12-31
28116512,MALARIA_MICR_POS,COUNTRY,GMB,YEAR,2012,,,,,,,,,29 325,29325,,,,2022-02-10T08:24:49Z,2012,2012-01-01,2012-12-31
28116513,MALARIA_MICR_POS,COUNTRY,GMB,YEAR,2013,,,,,,,,,65 666,65666,,,,2022-02-10T08:24:49Z,2013,2013-01-01,2013-12-31
28116514,MALARIA_MICR_POS,COUNTRY,GMB,YEAR,2014,,,,,,,,,66 253,66253,,,,2022-02-10T08:24:49Z,2014,2014-01-01,2014-12-31
28116515,MALARIA_MICR_POS,COUNTRY,GMB,YEAR,2015,,,,,,,,,49 649,49649,,,,2022-02-10T08:24:49Z,2015,2015-01-01,2015-12-31
28116516,MALARIA_MICR_POS,COUNTRY,GMB,YEAR,2016,,,,,,,,,26 397,26397,,,,2022-02-10T08:24:49Z,2016,2016-01-01,2016-12-31
28116517,MALARIA_MICR_POS,COUNTRY,GMB,YEAR,2017,,,,,,,,,11 343,11343,,,,2022-02-10T08:24:49Z,2017,2017-01-01,2017-12-31
28116518,MALARIA_MICR_POS,COUNTRY,GMB,YEAR,2018,,,,,,,,,14 510,14510,,,,2022-02-10T08:24:49Z,2018,2018-01-01,2018-12-31
28116519,MALARIA_MICR_POS,COUNTRY,GMB,YEAR,2019,,,,,,,,,10 982,10982,,,,2022-02-10T08:24:49Z,2019,2019-01-01,2019-12-31
28116520,MALARIA_MICR_POS,COUNTRY,GMB,YEAR,2020,,,,,,,,,22 226,22226,,,,2022-02-10T08:24:49Z,2020,2020-01-01,2020-12-31
28116521,MALARIA_MICR_POS,COUNTRY,GNB,YEAR,2010,,,,,,,,,30 239,30239,,,,2022-02-10T08:24:49Z,2010,2010-01-01,2010-12-31
28116522,MALARIA_MICR_POS,COUNTRY,GNB,YEAR,2011,,,,,,,,,21 320,21320,,,,2022-02-10T08:24:49Z,2011,2011-01-01,2011-12-31
28116523,MALARIA_MICR_POS,COUNTRY,GNB,YEAR,2012,,,,,,,,,23 547,23547,,,,2022-02-10T08:24:49Z,2012,2012-01-01,2012-12-31
28116524,MALARIA_MICR_POS,COUNTRY,GNB,YEAR,2013,,,,,,,,,17 733,17733,,,,2022-02-10T08:24:49Z,2013,2013-01-01,2013-12-31
28116525,MALARIA_MICR_POS,COUNTRY,GNB,YEAR,2014,,,,,,,,,35 546,35546,,,,2022-02-10T08:24:49Z,2014,2014-01-01,2014-12-31
28116526,MALARIA_MICR_POS,COUNTRY,GNB,YEAR,2015,,,,,,,,,45 789,45789,,,,2022-02-10T08:24:49Z,2015,2015-01-01,2015-12-31
28116527,MALARIA_MICR_POS,COUNTRY,GNB,YEAR,2016,,,,,,,,,53 014,53014,,,,2022-02-10T08:24:49Z,2016,2016-01-01,2016-12-31
28116528,MALARIA_MICR_POS,COUNTRY,GNB,YEAR,2017,,,,,,,,,53 770,53770,,,,2022-02-10T08:24:49Z,2017,2017-01-01,2017-12-31
28116529,MALARIA_MICR_POS,COUNTRY,GNB,YEAR,2018,,,,,,,,,45 564,45564,,,,2022-02-10T08:24:49Z,2018,2018-01-01,2018-12-31
28116530,MALARIA_MICR_POS,COUNTRY,GNB,YEAR,2019,,,,,,,,,45 675,45675,,,,2022-02-10T08:24:49Z,2019,2019-01-01,2019-12-31
28116531,MALARIA_MICR_POS,COUNTRY,GNQ,YEAR,2010,,,,,,,,,39 636,39636,,,,2022-02-10T08:24:49Z,2010,2010-01-01,2010-12-31
28116532,MALARIA_MICR_POS,COUNTRY,GNQ,YEAR,2011,,,,,,,,,20 601,20601,,,,2022-02-10T08:24:49Z,2011,2011-01-01,2011-12-31
28116533,MALARIA_MICR_POS,COUNTRY,GNQ,YEAR,2012,,,,,,,,,13 196,13196,,,,2022-02-10T08:24:49Z,2012,2012-01-01,2012-12-31
28116534,MALARIA_MICR_POS,COUNTRY,GNQ,YEAR,2013,,,,,,,,,11 235,11235,,,,2022-02-10T08:24:49Z,2013,2013-01-01,2013-12-31
28116535,MALARIA_MICR_POS,COUNTRY,GNQ,YEAR,2014,,,,,,,,,17 685,17685,,,,2022-02-10T08:24:49Z,2014,2014-01-01,2014-12-31
28116536,MALARIA_MICR_POS,COUNTRY,GNQ,YEAR,2015,,,,,,,,,8 564,8564,,,,2022-02-10T08:24:49Z,2015,2015-01-01,2015-12-31
28116537,MALARIA_MICR_POS,COUNTRY,GNQ,YEAR,2016,,,,,,,,,125 623,125623,,,,2022-02-10T08:24:49Z,2016,2016-01-01,2016-12-31
28116538,MALARIA_MICR_POS,COUNTRY,GNQ,YEAR,2017,,,,,,,,,6 800,6800,,,,2022-02-10T08:24:49Z,2017,2017-01-01,2017-12-31
28116539,MALARIA_MICR_POS,COUNTRY,GNQ,YEAR,2018,,,,,,,,,4 135,4135,,,,2022-02-10T08:24:49Z,2018,2018-01-01,2018-12-31
28116540,MALARIA_MICR_POS,COUNTRY,GNQ,YEAR,2019,,,,,,,,,14 787,14787,,,,2022-02-10T08:24:49Z,2019,2019-01-01,2019-12-31
28116541,MALARIA_MICR_POS,COUNTRY,KEN,YEAR,2010,,,,,,,,,898 531,898531,,,,2022-02-10T08:24:49Z,2010,2010-01-01,2010-12-31
28116542,MALARIA_MICR_POS,COUNTRY,KEN,YEAR,2011,,,,,,,,,1 002 805,1002805,,,,2022-02-10T08:24:49Z,2011,2011-01-01,2011-12-31
28116543,MALARIA_MICR_POS,COUNTRY,KEN,YEAR,2012,,,,,,,,,1 426 719,1426719,,,,2022-02-10T08:24:49Z,2012,2012-01-01,2012-12-31
28116544,MALARIA_MICR_POS,COUNTRY,KEN,YEAR,2013,,,,,,,,,2 060 608,2060608,,,,2022-02-10T08:24:49Z,2013,2013-01-01,2013-12-31
28116545,MALARIA_MICR_POS,COUNTRY,KEN,YEAR,2014,,,,,,,,,2 415 950,2415950,,,,2022-02-10T08:24:49Z,2014,2014-01-01,2014-12-31
28116546,MALARIA_MICR_POS,COUNTRY,KEN,YEAR,2015,,,,,,,,,1 025 508,1025508,,,,2022-02-10T08:24:49Z,2015,2015-01-01,2015-12-31
28116547,MALARIA_MICR_POS,COUNTRY,KEN,YEAR,2016,,,,,,,,,1 569 045,1569045,,,,2022-02-10T08:24:49Z,2016,2016-01-01,2016-12-31
28116548,MALARIA_MICR_POS,COUNTRY,KEN,YEAR,2017,,,,,,,,,2 215 665,2215665,,,,2022-02-10T08:24:49Z,2017,2017-01-01,2017-12-31
28116549,MALARIA_MICR_POS,COUNTRY,KEN,YEAR,2018,,,,,,,,,827 947,827947,,,,2022-02-10T08:24:49Z,2018,2018-01-01,2018-12-31
28116550,MALARIA_MICR_POS,COUNTRY,KEN,YEAR,2019,,,,,,,,,4 656 702,4656702,,,,2022-02-10T08:24:49Z,2019,2019-01-01,2019-12-31
28116551,MALARIA_MICR_POS,COUNTRY,KEN,YEAR,2020,,,,,,,,,1 646 648,1646648,,,,2022-02-10T08:24:49Z,2020,2020-01-01,2020-12-31
28116552,MALARIA_MICR_POS,COUNTRY,LBR,YEAR,2010,,,,,,,,,212 927,212927,,,,2022-02-10T08:24:49Z,2010,2010-01-01,2010-12-31
28116553,MALARIA_MICR_POS,COUNTRY,LBR,YEAR,2011,,,,,,,,,577 641,577641,,,,2022-02-10T08:24:49Z,2011,2011-01-01,2011-12-31
28116554,MALARIA_MICR_POS,COUNTRY,LBR,YEAR,2012,,,,,,,,,507 967,507967,,,,2022-02-10T08:24:49Z,2012,2012-01-01,2012-12-31
28116555,MALARIA_MICR_POS,COUNTRY,LBR,YEAR,2013,,,,,,,,,496 269,496269,,,,2022-02-10T08:24:49Z,2013,2013-01-01,2013-12-31
28116556,MALARIA_MICR_POS,COUNTRY,LBR,YEAR,2014,,,,,,,,,302 708,302708,,,,2022-02-10T08:24:49Z,2014,2014-01-01,2014-12-31
28116557,MALARIA_MICR_POS,COUNTRY,LBR,YEAR,2015,,,,,,,,,305 981,305981,,,,2022-02-10T08:24:49Z,2015,2015-01-01,2015-12-31
28116558,MALARIA_MICR_POS,COUNTRY,LBR,YEAR,2016,,,,,,,,,381 781,381781,,,,2022-02-10T08:24:49Z,2016,2016-01-01,2016-12-31
28116559,MALARIA_MICR_POS,COUNTRY,LBR,YEAR,2017,,,,,,,,,425 639,425639,,,,2022-02-10T08:24:49Z,2017,2017-01-01,2017-12-31
28116560,MALARIA_MICR_POS,COUNTRY,LBR,YEAR,2019,,,,,,,,,325 658,325658,,,,2022-02-10T08:24:49Z,2019,2019-01-01,2019-12-31
28116561,MALARIA_MICR_POS,COUNTRY,MDG,YEAR,2010,,,,,,,,,2 173,2173,,,,2022-02-10T08:24:49Z,2010,2010-01-01,2010-12-31
28116562,MALARIA_MICR_POS,COUNTRY,MDG,YEAR,2011,,,,,,,,,3 447,3447,,,,2022-02-10T08:24:49Z,2011,2011-01-01,2011-12-31
28116563,MALARIA_MICR_POS,COUNTRY,MDG,YEAR,2012,,,,,,,,,3 667,3667,,,,2022-02-10T08:24:50Z,2012,2012-01-01,2012-12-31
28116564,MALARIA_MICR_POS,COUNTRY,MDG,YEAR,2013,,,,,,,,,4 947,4947,,,,2022-02-10T08:24:50Z,2013,2013-01-01,2013-12-31
28116565,MALARIA_MICR_POS,COUNTRY,MDG,YEAR,2014,,,,,,,,,3 853,3853,,,,2022-02-10T08:24:50Z,2014,2014-01-01,2014-12-31
28116566,MALARIA_MICR_POS,COUNTRY,MDG,YEAR,2015,,,,,,,,,4 748,4748,,,,2022-02-10T08:24:50Z,2015,2015-01-01,2015-12-31
28116567,MALARIA_MICR_POS,COUNTRY,MDG,YEAR,2016,,,,,,,,,3 734,3734,,,,2022-02-10T08:24:50Z,2016,2016-01-01,2016-12-31
28116568,MALARIA_MICR_POS,COUNTRY,MDG,YEAR,2017,,,,,,,,,5 134,5134,,,,2022-02-10T08:24:50Z,2017,2017-01-01,2017-12-31
28116569,MALARIA_MICR_POS,COUNTRY,MDG,YEAR,2018,,,,,,,,,7 400,7400,,,,2022-02-10T08:24:50Z,2018,2018-01-01,2018-12-31
28116570,MALARIA_MICR_POS,COUNTRY,MDG,YEAR,2019,,,,,,,,,5 932,5932,,,,2022-02-10T08:24:50Z,2019,2019-01-01,2019-12-31
28116571,MALARIA_MICR_POS,COUNTRY,MDG,YEAR,2020,,,,,,,,,5 075,5075,,,,2022-02-10T08:24:50Z,2020,2020-01-01,2020-12-31
28116572,MALARIA_MICR_POS,COUNTRY,MLI,YEAR,2012,,,,,,,,,97 995,97995,,,,2022-02-10T08:24:50Z,2012,2012-01-01,2012-12-31
28116573,MALARIA_MICR_POS,COUNTRY,MLI,YEAR,2013,,,,,,,,,190 337,190337,,,,2022-02-10T08:24:50Z,2013,2013-01-01,2013-12-31
28116574,MALARIA_MICR_POS,COUNTRY,MLI,YEAR,2014,,,,,,,,,219 637,219637,,,,2022-02-10T08:24:50Z,2014,2014-01-01,2014-12-31
28116575,MALARIA_MICR_POS,COUNTRY,MLI,YEAR,2015,,,,,,,,,243 151,243151,,,,2022-02-10T08:24:50Z,2015,2015-01-01,2015-12-31
28116576,MALARIA_MICR_POS,COUNTRY,MLI,YEAR,2016,,,,,,,,,235 212,235212,,,,2022-02-10T08:24:50Z,2016,2016-01-01,2016-12-31
28116577,MALARIA_MICR_POS,COUNTRY,MLI,YEAR,2017,,,,,,,,,276 673,276673,,,,2022-02-10T08:24:50Z,2017,2017-01-01,2017-12-31
28116578,MALARIA_MICR_POS,COUNTRY,MLI,YEAR,2018,,,,,,,,,301 880,301880,,,,2022-02-10T08:24:50Z,2018,2018-01-01,2018-12-31
28116579,MALARIA_MICR_POS,COUNTRY,MLI,YEAR,2019,,,,,,,,,468 011,468011,,,,2022-02-10T08:24:50Z,2019,2019-01-01,2019-12-31
28116580,MALARIA_MICR_POS,COUNTRY,MLI,YEAR,2020,,,,,,,,,541 755,541755,,,,2022-02-10T08:24:50Z,2020,2020-01-01,2020-12-31
28116581,MALARIA_MICR_POS,COUNTRY,MOZ,YEAR,2010,,,,,,,,,644 568,644568,,,,2022-02-10T08:24:50Z,2010,2010-01-01,2010-12-31
28116582,MALARIA_MICR_POS,COUNTRY,MOZ,YEAR,2011,,,,,,,,,1 093 742,1093742,,,,2022-02-10T08:24:50Z,2011,2011-01-01,2011-12-31
28116583,MALARIA_MICR_POS,COUNTRY,MOZ,YEAR,2012,,,,,,,,,886 143,886143,,,,2022-02-10T08:24:50Z,2012,2012-01-01,2012-12-31
28116584,MALARIA_MICR_POS,COUNTRY,MOZ,YEAR,2013,,,,,,,,,774 891,774891,,,,2022-02-10T08:24:50Z,2013,2013-01-01,2013-12-31
28116585,MALARIA_MICR_POS,COUNTRY,MOZ,YEAR,2014,,,,,,,,,1 009 496,1009496,,,,2022-02-10T08:24:50Z,2014,2014-01-01,2014-12-31
28116586,MALARIA_MICR_POS,COUNTRY,MOZ,YEAR,2015,,,,,,,,,735 750,735750,,,,2022-02-10T08:24:50Z,2015,2015-01-01,2015-12-31
28116587,MALARIA_MICR_POS,COUNTRY,MOZ,YEAR,2016,,,,,,,,,674 697,674697,,,,2022-02-10T08:24:50Z,2016,2016-01-01,2016-12-31
28116588,MALARIA_MICR_POS,COUNTRY,MOZ,YEAR,2017,,,,,,,,,700 282,700282,,,,2022-02-10T08:24:50Z,2017,2017-01-01,2017-12-31
28116589,MALARIA_MICR_POS,COUNTRY,MOZ,YEAR,2018,,,,,,,,,743 435,743435,,,,2022-02-10T08:24:50Z,2018,2018-01-01,2018-12-31
28116590,MALARIA_MICR_POS,COUNTRY,MOZ,YEAR,2019,,,,,,,,,608 016,608016,,,,2022-02-10T08:24:50Z,2019,2019-01-01,2019-12-31
28116591,MALARIA_MICR_POS,COUNTRY,MOZ,YEAR,2020,,,,,,,,,473 160,473160,,,,2022-02-10T08:24:50Z,2020,2020-01-01,2020-12-31
28116592,MALARIA_MICR_POS,COUNTRY,MRT,YEAR,2010,,,,,,,,,909,909,,,,2022-02-10T08:24:50Z,2010,2010-01-01,2010-12-31
28116593,MALARIA_MICR_POS,COUNTRY,MRT,YEAR,2011,,,,,,,,,1 130,1130,,,,2022-02-10T08:24:50Z,2011,2011-01-01,2011-12-31
28116594,MALARIA_MICR_POS,COUNTRY,MRT,YEAR,2012,,,,,,,,,255,255,,,,2022-02-10T08:24:50Z,2012,2012-01-01,2012-12-31
28116595,MALARIA_MICR_POS,COUNTRY,MRT,YEAR,2013,,,,,,,,,957,957,,,,2022-02-10T08:24:50Z,2013,2013-01-01,2013-12-31
28116596,MALARIA_MICR_POS,COUNTRY,MWI,YEAR,2011,,,,,,,,,50 526,50526,,,,2022-02-10T08:24:50Z,2011,2011-01-01,2011-12-31
28116597,MALARIA_MICR_POS,COUNTRY,MWI,YEAR,2012,,,,,,,,,283 138,283138,,,,2022-02-10T08:24:50Z,2012,2012-01-01,2012-12-31
28116598,MALARIA_MICR_POS,COUNTRY,MWI,YEAR,2013,,,,,,,,,44 501,44501,,,,2022-02-10T08:24:50Z,2013,2013-01-01,2013-12-31
28116599,MALARIA_MICR_POS,COUNTRY,MWI,YEAR,2014,,,,,,,,,77 635,77635,,,,2022-02-10T08:24:50Z,2014,2014-01-01,2014-12-31
28116600,MALARIA_MICR_POS,COUNTRY,MWI,YEAR,2015,,,,,,,,,75 923,75923,,,,2022-02-10T08:24:50Z,2015,2015-01-01,2015-12-31
28116601,MALARIA_MICR_POS,COUNTRY,MWI,YEAR,2016,,,,,,,,,96 538,96538,,,,2022-02-10T08:24:50Z,2016,2016-01-01,2016-12-31
28116602,MALARIA_MICR_POS,COUNTRY,MWI,YEAR,2017,,,,,,,,,46 099,46099,,,,2022-02-10T08:24:50Z,2017,2017-01-01,2017-12-31
28116603,MALARIA_MICR_POS,COUNTRY,MWI,YEAR,2018,,,,,,,,,34 735,34735,,,,2022-02-10T08:24:50Z,2018,2018-01-01,2018-12-31
28116604,MALARIA_MICR_POS,COUNTRY,MWI,YEAR,2019,,,,,,,,,30 328,30328,,,,2022-02-10T08:24:50Z,2019,2019-01-01,2019-12-31
28116605,MALARIA_MICR_POS,COUNTRY,MWI,YEAR,2020,,,,,,,,,81 201,81201,,,,2022-02-10T08:24:50Z,2020,2020-01-01,2020-12-31
28116606,MALARIA_MICR_POS,COUNTRY,NAM,YEAR,2010,,,,,,,,,556,556,,,,2022-02-10T08:24:50Z,2010,2010-01-01,2010-12-31
28116607,MALARIA_MICR_POS,COUNTRY,NAM,YEAR,2011,,,,,,,,,335,335,,,,2022-02-10T08:24:50Z,2011,2011-01-01,2011-12-31
28116608,MALARIA_MICR_POS,COUNTRY,NAM,YEAR,2012,,,,,,,,,194,194,,,,2022-02-10T08:24:50Z,2012,2012-01-01,2012-12-31
28116609,MALARIA_MICR_POS,COUNTRY,NAM,YEAR,2013,,,,,,,,,136,136,,,,2022-02-10T08:24:50Z,2013,2013-01-01,2013-12-31
28116610,MALARIA_MICR_POS,COUNTRY,NAM,YEAR,2014,,,,,,,,,222,222,,,,2022-02-10T08:24:50Z,2014,2014-01-01,2014-12-31
28116611,MALARIA_MICR_POS,COUNTRY,NAM,YEAR,2015,,,,,,,,,118,118,,,,2022-02-10T08:24:50Z,2015,2015-01-01,2015-12-31
28116612,MALARIA_MICR_POS,COUNTRY,NAM,YEAR,2016,,,,,,,,,329,329,,,,2022-02-10T08:24:50Z,2016,2016-01-01,2016-12-31
28116613,MALARIA_MICR_POS,COUNTRY,NAM,YEAR,2017,,,,,,,,,364,364,,,,2022-02-10T08:24:50Z,2017,2017-01-01,2017-12-31
28116614,MALARIA_MICR_POS,COUNTRY,NAM,YEAR,2018,,,,,,,,,289,289,,,,2022-02-10T08:24:50Z,2018,2018-01-01,2018-12-31
28116615,MALARIA_MICR_POS,COUNTRY,NAM,YEAR,2019,,,,,,,,,301,301,,,,2022-02-10T08:24:50Z,2019,2019-01-01,2019-12-31
28116616,MALARIA_MICR_POS,COUNTRY,NAM,YEAR,2020,,,,,,,,,168,168,,,,2022-02-10T08:24:50Z,2020,2020-01-01,2020-12-31
28116617,MALARIA_MICR_POS,COUNTRY,NER,YEAR,2010,,,,,,,,,49 285,49285,,,,2022-02-10T08:24:50Z,2010,2010-01-01,2010-12-31
28116618,MALARIA_MICR_POS,COUNTRY,NER,YEAR,2011,,,,,,,,,68 529,68529,,,,2022-02-10T08:24:50Z,2011,2011-01-01,2011-12-31
28116619,MALARIA_MICR_POS,COUNTRY,NER,YEAR,2012,,,,,,,,,1 119 929,1119929,,,,2022-02-10T08:24:50Z,2012,2012-01-01,2012-12-31
28116620,MALARIA_MICR_POS,COUNTRY,NER,YEAR,2013,,,,,,,,,1 176 711,1176711,,,,2022-02-10T08:24:50Z,2013,2013-01-01,2013-12-31
28116621,MALARIA_MICR_POS,COUNTRY,NER,YEAR,2014,,,,,,,,,1 953 279,1953279,,,,2022-02-10T08:24:50Z,2014,2014-01-01,2014-12-31
28116622,MALARIA_MICR_POS,COUNTRY,NER,YEAR,2015,,,,,,,,,206 660,206660,,,,2022-02-10T08:24:50Z,2015,2015-01-01,2015-12-31
28116623,MALARIA_MICR_POS,COUNTRY,NER,YEAR,2016,,,,,,,,,2 120 515,2120515,,,,2022-02-10T08:24:50Z,2016,2016-01-01,2016-12-31
28116624,MALARIA_MICR_POS,COUNTRY,NER,YEAR,2017,,,,,,,,,125 856,125856,,,,2022-02-10T08:24:50Z,2017,2017-01-01,2017-12-31
28116625,MALARIA_MICR_POS,COUNTRY,NER,YEAR,2018,,,,,,,,,121 657,121657,,,,2022-02-10T08:24:50Z,2018,2018-01-01,2018-12-31
28116626,MALARIA_MICR_POS,COUNTRY,NER,YEAR,2019,,,,,,,,,211 783,211783,,,,2022-02-10T08:24:50Z,2019,2019-01-01,2019-12-31
28116627,MALARIA_MICR_POS,COUNTRY,NER,YEAR,2020,,,,,,,,,223 601,223601,,,,2022-02-10T08:24:50Z,2020,2020-01-01,2020-12-31
28116628,MALARIA_MICR_POS,COUNTRY,NGA,YEAR,2010,,,,,,,,,523 513,523513,,,,2022-02-10T08:24:50Z,2010,2010-01-01,2010-12-31
28116629,MALARIA_MICR_POS,COUNTRY,NGA,YEAR,2014,,,,,,,,,1 233 654,1233654,,,,2022-02-10T08:24:50Z,2014,2014-01-01,2014-12-31
28116630,MALARIA_MICR_POS,COUNTRY,NGA,YEAR,2015,,,,,,,,,556 871,556871,,,,2022-02-10T08:24:50Z,2015,2015-01-01,2015-12-31
28116631,MALARIA_MICR_POS,COUNTRY,NGA,YEAR,2016,,,,,,,,,618 363,618363,,,,2022-02-10T08:24:50Z,2016,2016-01-01,2016-12-31
28116632,MALARIA_MICR_POS,COUNTRY,NGA,YEAR,2017,,,,,,,,,749 118,749118,,,,2022-02-10T08:24:50Z,2017,2017-01-01,2017-12-31
28116633,MALARIA_MICR_POS,COUNTRY,NGA,YEAR,2018,,,,,,,,,1 023 273,1023273,,,,2022-02-10T08:24:50Z,2018,2018-01-01,2018-12-31
28116634,MALARIA_MICR_POS,COUNTRY,NGA,YEAR,2019,,,,,,,,,2 476 514,2476514,,,,2022-02-10T08:24:50Z,2019,2019-01-01,2019-12-31
28116635,MALARIA_MICR_POS,COUNTRY,NGA,YEAR,2020,,,,,,,,,2 312 163,2312163,,,,2022-02-10T08:24:50Z,2020,2020-01-01,2020-12-31
28116636,MALARIA_MICR_POS,COUNTRY,RWA,YEAR,2010,,,,,,,,,638 669,638669,,,,2022-02-10T08:24:50Z,2010,2010-01-01,2010-12-31
28116637,MALARIA_MICR_POS,COUNTRY,RWA,YEAR,2011,,,,,,,,,208 858,208858,,,,2022-02-10T08:24:50Z,2011,2011-01-01,2011-12-31
28116638,MALARIA_MICR_POS,COUNTRY,RWA,YEAR,2012,,,,,,,,,422 224,422224,,,,2022-02-10T08:24:50Z,2012,2012-01-01,2012-12-31
28116639,MALARIA_MICR_POS,COUNTRY,RWA,YEAR,2013,,,,,,,,,879 316,879316,,,,2022-02-10T08:24:50Z,2013,2013-01-01,2013-12-31
28116640,MALARIA_MICR_POS,COUNTRY,RWA,YEAR,2014,,,,,,,,,1 541 189,1541189,,,,2022-02-10T08:24:50Z,2014,2014-01-01,2014-12-31
